TransactionID,CustomerID,TransactionDate,ProductID,Quantity,UnitPrice,TotalPrice,,,,
TRX50757_0,CUST1211,3/21/2022,Prod_111,1,21.79,21.79,,,,
TRX50757_1,CUST1211,3/21/2022,Prod_115,3,19,57,,,,
TRX50757_2,CUST1211,3/21/2022,Prod_111,1,40.82,40.82,,,,
TRX50757_3,CUST1211,3/21/2022,Prod_101,3,15.67,47.01,,,,
TRX50757_4,CUST1211,3/21/2022,Prod_114,1,11.47,11.47,,,,
TRX50758_0,CUST1024,8/22/2022,Prod_114,2,102.99,205.98,,,,
TRX50758_1,CUST1024,8/22/2022,Prod_119,3,79.17,237.51,,,,
TRX50758_2,CUST1024,8/22/2022,Prod_106,1,81.54,81.54,,,,
TRX50759_0,CUST1255,11/5/2022,Prod_104,2,163.92,327.84,,,,
TRX50759_1,CUST1255,11/5/2022,Prod_117,3,183.41,550.23,,,,
TRX50759_2,CUST1255,11/5/2022,Prod_117,2,111.66,223.32,,,,
TRX50760_0,CUST1053,2/3/2023,Prod_102,1,120.42,120.42,,,,
TRX50760_1,CUST1053,2/3/2023,Prod_102,3,74.11,222.33,,,,
TRX50760_2,CUST1053,2/3/2023,Prod_117,2,112.89,225.78,,,,
TRX50760_3,CUST1053,2/3/2023,Prod_100,2,26.08,52.16,,,,
TRX50760_4,CUST1053,2/3/2023,Prod_116,3,111.38,334.14,,,,
TRX50761_0,CUST1127,1/8/2023,Prod_111,3,69.72,209.16,,,,
TRX50761_1,CUST1127,1/8/2023,Prod_109,3,52.72,158.16,,,,
TRX50761_2,CUST1127,1/8/2023,Prod_104,1,60.03,60.03,,,,
TRX50762_0,CUST1181,9/26/2023,Prod_106,1,118.32,118.32,,,,
TRX50762_1,CUST1181,9/26/2023,Prod_108,2,103.72,207.44,,,,
TRX50762_2,CUST1181,9/26/2023,Prod_116,1,121.99,121.99,,,,
TRX50763_0,CUST1417,9/22/2022,Prod_106,2,127.39,254.78,,,,
TRX50763_1,CUST1417,9/22/2022,Prod_110,1,98.24,98.24,,,,
TRX50763_2,CUST1417,9/22/2022,Prod_109,1,189,189,,,,
TRX50764_0,CUST1084,4/3/2023,Prod_117,1,19.34,19.34,,,,
TRX50764_1,CUST1084,4/3/2023,Prod_111,2,22.6,45.2,,,,
TRX50764_2,CUST1084,4/3/2023,Prod_107,2,2.73,5.46,,,,
TRX50764_3,CUST1084,4/3/2023,Prod_108,1,28.36,28.36,,,,
TRX50765_0,CUST1136,7/9/2022,Prod_111,1,84.25,84.25,,,,
TRX50765_1,CUST1136,7/9/2022,Prod_105,3,129.61,388.83,,,,
TRX50765_2,CUST1136,7/9/2022,Prod_118,3,222.15,666.45,,,,
TRX50765_3,CUST1136,7/9/2022,Prod_117,2,27.16,54.32,,,,
TRX50765_4,CUST1136,7/9/2022,Prod_117,3,148.87,446.61,,,,
TRX50766_0,CUST1342,11/7/2022,Prod_111,3,194.13,582.39,,,,
TRX50767_0,CUST1486,4/18/2023,Prod_113,1,33.34,33.34,,,,
TRX50768_0,CUST1338,3/13/2023,Prod_103,3,9.73,29.19,,,,
TRX50768_1,CUST1338,3/13/2023,Prod_105,1,50.87,50.87,,,,
TRX50768_2,CUST1338,3/13/2023,Prod_112,2,49.84,99.68,,,,
TRX50768_3,CUST1338,3/13/2023,Prod_103,3,23.06,69.18,,,,
TRX50769_0,CUST1340,2/26/2022,Prod_110,1,72.97,72.97,,,,
TRX50769_1,CUST1340,2/26/2022,Prod_100,3,30.68,92.04,,,,
TRX50770_0,CUST1133,4/18/2022,Prod_111,1,238.87,238.87,,,,
TRX50770_1,CUST1133,4/18/2022,Prod_110,1,146.77,146.77,,,,
TRX50771_0,CUST1080,5/8/2022,Prod_110,1,88.56,88.56,,,,
TRX50771_1,CUST1080,5/8/2022,Prod_105,3,32.05,96.15,,,,
TRX50771_2,CUST1080,5/8/2022,Prod_115,2,103.02,206.04,,,,
TRX50772_0,CUST1387,4/27/2023,Prod_105,1,258.5,258.5,,,,
TRX50772_1,CUST1387,4/27/2023,Prod_113,3,50.85,152.55,,,,
TRX50772_2,CUST1387,4/27/2023,Prod_100,1,150.24,150.24,,,,
TRX50772_3,CUST1387,4/27/2023,Prod_114,2,194.33,388.66,,,,
TRX50773_0,CUST1157,9/2/2023,Prod_110,3,177.35,532.05,,,,
TRX50773_1,CUST1157,9/2/2023,Prod_106,3,182.07,546.21,,,,
TRX50774_0,CUST1044,4/17/2023,Prod_111,1,105.37,105.37,,,,
TRX50774_1,CUST1044,4/17/2023,Prod_111,1,219.75,219.75,,,,
TRX50774_2,CUST1044,4/17/2023,Prod_118,2,223.47,446.94,,,,
TRX50775_0,CUST1389,10/7/2022,Prod_118,3,234.52,703.56,,,,
TRX50775_1,CUST1389,10/7/2022,Prod_103,2,114.49,228.98,,,,
TRX50775_2,CUST1389,10/7/2022,Prod_115,3,117.05,351.15,,,,
TRX50776_0,CUST1437,6/19/2022,Prod_113,3,24.93,74.79,,,,
TRX50776_1,CUST1437,6/19/2022,Prod_105,3,13.42,40.26,,,,
TRX50776_2,CUST1437,6/19/2022,Prod_117,3,1.53,4.59,,,,
TRX50776_3,CUST1437,6/19/2022,Prod_100,3,29.57,88.71,,,,
TRX50776_4,CUST1437,6/19/2022,Prod_102,3,22.92,68.76,,,,
TRX50777_0,CUST1089,11/4/2022,Prod_107,3,290.49,871.47,,,,
TRX50777_1,CUST1089,11/4/2022,Prod_102,1,187.8,187.8,,,,
TRX50777_2,CUST1089,11/4/2022,Prod_114,2,65.35,130.7,,,,
TRX50777_3,CUST1089,11/4/2022,Prod_103,3,268.09,804.27,,,,
TRX50778_0,CUST1076,6/9/2022,Prod_112,3,54.58,163.74,,,,
TRX50779_0,CUST1436,1/8/2022,Prod_107,2,61.48,122.96,,,,
TRX50780_0,CUST1227,10/2/2023,Prod_119,3,7.36,22.08,,,,
TRX50780_1,CUST1227,10/2/2023,Prod_112,1,35.22,35.22,,,,
TRX50780_2,CUST1227,10/2/2023,Prod_109,1,37.87,37.87,,,,
TRX50781_0,CUST1224,5/22/2022,Prod_115,2,112.43,224.86,,,,
TRX50782_0,CUST1343,6/26/2022,Prod_112,1,217.35,217.35,,,,
TRX50782_1,CUST1343,6/26/2022,Prod_114,1,56.44,56.44,,,,
TRX50782_2,CUST1343,6/26/2022,Prod_100,1,228.69,228.69,,,,
TRX50783_0,CUST1222,7/6/2023,Prod_113,3,314.28,942.84,,,,
TRX50784_0,CUST1308,8/19/2022,Prod_114,3,2.79,8.37,,,,
TRX50784_1,CUST1308,8/19/2022,Prod_100,2,4.45,8.9,,,,
TRX50784_2,CUST1308,8/19/2022,Prod_119,1,39.43,39.43,,,,
TRX50785_0,CUST1442,8/28/2023,Prod_100,2,217.37,434.74,,,,
TRX50785_1,CUST1442,8/28/2023,Prod_114,1,17.13,17.13,,,,
TRX50786_0,CUST1076,6/5/2023,Prod_112,3,58.36,175.08,,,,
TRX50786_1,CUST1076,6/5/2023,Prod_106,1,5.04,5.04,,,,
TRX50786_2,CUST1076,6/5/2023,Prod_111,1,13.38,13.38,,,,
TRX50786_3,CUST1076,6/5/2023,Prod_107,1,70.68,70.68,,,,
TRX50787_0,CUST1154,9/14/2022,Prod_101,1,58.74,58.74,,,,
TRX50787_1,CUST1154,9/14/2022,Prod_100,1,282.11,282.11,,,,
TRX50787_2,CUST1154,9/14/2022,Prod_118,3,202.42,607.26,,,,
TRX50787_3,CUST1154,9/14/2022,Prod_115,2,219.68,439.36,,,,
TRX50788_0,CUST1122,7/6/2022,Prod_116,1,10.15,10.15,,,,
TRX50788_1,CUST1122,7/6/2022,Prod_116,1,23.02,23.02,,,,
TRX50788_2,CUST1122,7/6/2022,Prod_110,3,18.21,54.63,,,,
TRX50788_3,CUST1122,7/6/2022,Prod_104,1,24.79,24.79,,,,
TRX50788_4,CUST1122,7/6/2022,Prod_117,3,12.53,37.59,,,,
TRX50789_0,CUST1324,4/6/2023,Prod_111,2,257.24,514.48,,,,
TRX50789_1,CUST1324,4/6/2023,Prod_104,2,48.75,97.5,,,,
TRX50789_2,CUST1324,4/6/2023,Prod_109,1,177.02,177.02,,,,
TRX50790_0,CUST1020,5/29/2022,Prod_106,3,4.46,13.38,,,,
TRX50791_0,CUST1432,7/9/2023,Prod_104,1,33.52,33.52,,,,
TRX50792_0,CUST1091,11/13/2022,Prod_119,2,328.38,656.76,,,,
TRX50792_1,CUST1091,11/13/2022,Prod_119,1,63.58,63.58,,,,
TRX50792_2,CUST1091,11/13/2022,Prod_110,3,136.88,410.64,,,,
TRX50792_3,CUST1091,11/13/2022,Prod_115,3,150.4,451.2,,,,
TRX50793_0,CUST1395,8/9/2022,Prod_115,3,75.27,225.81,,,,
TRX50793_1,CUST1395,8/9/2022,Prod_110,2,8.81,17.62,,,,
TRX50793_2,CUST1395,8/9/2022,Prod_114,2,77.74,155.48,,,,
TRX50793_3,CUST1395,8/9/2022,Prod_115,3,30.43,91.29,,,,
TRX50794_0,CUST1195,1/27/2022,Prod_108,1,177.75,177.75,,,,
TRX50794_1,CUST1195,1/27/2022,Prod_108,1,277.34,277.34,,,,
TRX50794_2,CUST1195,1/27/2022,Prod_119,3,130.06,390.18,,,,
TRX50794_3,CUST1195,1/27/2022,Prod_109,1,138.28,138.28,,,,
TRX50794_4,CUST1195,1/27/2022,Prod_108,1,165.84,165.84,,,,
TRX50795_0,CUST1387,9/12/2022,Prod_113,3,322.76,968.28,,,,
TRX50795_1,CUST1387,9/12/2022,Prod_105,3,117.03,351.09,,,,
TRX50796_0,CUST1107,3/29/2023,Prod_119,2,58.33,116.66,,,,
TRX50797_0,CUST1130,11/25/2022,Prod_116,1,126.04,126.04,,,,
TRX50797_1,CUST1130,11/25/2022,Prod_101,1,204.91,204.91,,,,
TRX50797_2,CUST1130,11/25/2022,Prod_114,3,87.32,261.96,,,,
TRX50797_3,CUST1130,11/25/2022,Prod_102,2,109.79,219.58,,,,
TRX50798_0,CUST1158,2/14/2022,Prod_112,3,163.32,489.96,,,,
TRX50798_1,CUST1158,2/14/2022,Prod_100,1,69.89,69.89,,,,
TRX50798_2,CUST1158,2/14/2022,Prod_100,3,9,27,,,,
TRX50799_0,CUST1180,2/19/2023,Prod_109,1,73.3,73.3,,,,
TRX50799_1,CUST1180,2/19/2023,Prod_114,3,48.14,144.42,,,,
TRX50800_0,CUST1329,10/22/2023,Prod_114,3,243.01,729.03,,,,
TRX50801_0,CUST1128,11/10/2022,Prod_113,2,360.86,721.72,,,,
TRX50801_1,CUST1128,11/10/2022,Prod_114,2,76.29,152.58,,,,
TRX50801_2,CUST1128,11/10/2022,Prod_100,3,226.66,679.98,,,,
TRX50802_0,CUST1258,10/20/2023,Prod_101,1,61.67,61.67,,,,
TRX50802_1,CUST1258,10/20/2023,Prod_106,3,80.53,241.59,,,,
TRX50802_2,CUST1258,10/20/2023,Prod_109,2,146.73,293.46,,,,
TRX50802_3,CUST1258,10/20/2023,Prod_105,1,52.95,52.95,,,,
TRX50803_0,CUST1106,5/8/2022,Prod_118,2,141.81,283.62,,,,
TRX50803_1,CUST1106,5/8/2022,Prod_110,3,104.48,313.44,,,,
TRX50803_2,CUST1106,5/8/2022,Prod_112,1,152.43,152.43,,,,
TRX50804_0,CUST1456,3/17/2023,Prod_101,1,239.39,239.39,,,,
TRX50805_0,CUST1000,7/26/2023,Prod_111,1,38.49,38.49,,,,
TRX50805_1,CUST1000,7/26/2023,Prod_118,2,43.24,86.48,,,,
TRX50806_0,CUST1077,8/14/2022,Prod_103,3,167.71,503.13,,,,
TRX50806_1,CUST1077,8/14/2022,Prod_109,1,201.56,201.56,,,,
TRX50807_0,CUST1466,10/2/2022,Prod_119,3,227.17,681.51,,,,
TRX50807_1,CUST1466,10/2/2022,Prod_109,3,284.39,853.17,,,,
TRX50807_2,CUST1466,10/2/2022,Prod_114,3,114.13,342.39,,,,
TRX50808_0,CUST1045,4/12/2023,Prod_109,3,34.21,102.63,,,,
TRX50808_1,CUST1045,4/12/2023,Prod_101,3,7.01,21.03,,,,
TRX50808_2,CUST1045,4/12/2023,Prod_115,3,12.21,36.63,,,,
TRX50808_3,CUST1045,4/12/2023,Prod_116,3,12.21,36.63,,,,
TRX50809_0,CUST1019,9/26/2022,Prod_110,3,248.53,745.59,,,,
TRX50809_1,CUST1019,9/26/2022,Prod_116,2,196.63,393.26,,,,
TRX50809_2,CUST1019,9/26/2022,Prod_118,2,37.13,74.26,,,,
TRX50809_3,CUST1019,9/26/2022,Prod_104,3,64.03,192.09,,,,
TRX50809_4,CUST1019,9/26/2022,Prod_111,2,189.11,378.22,,,,
TRX50810_0,CUST1395,5/10/2022,Prod_109,2,48.96,97.92,,,,
TRX50810_1,CUST1395,5/10/2022,Prod_102,3,47.75,143.25,,,,
TRX50810_2,CUST1395,5/10/2022,Prod_119,3,38.08,114.24,,,,
TRX50811_0,CUST1232,8/21/2023,Prod_100,2,293.38,586.76,,,,
TRX50812_0,CUST1460,8/26/2023,Prod_107,1,285.5,285.5,,,,
TRX50812_1,CUST1460,8/26/2023,Prod_101,2,294.46,588.92,,,,
TRX50812_2,CUST1460,8/26/2023,Prod_102,2,299,598,,,,
TRX50813_0,CUST1486,6/29/2023,Prod_104,1,248.39,248.39,,,,
TRX50813_1,CUST1486,6/29/2023,Prod_101,3,220.9,662.7,,,,
TRX50813_2,CUST1486,6/29/2023,Prod_111,3,129.38,388.14,,,,
TRX50813_3,CUST1486,6/29/2023,Prod_119,2,95.45,190.9,,,,
TRX50814_0,CUST1012,8/26/2023,Prod_107,1,190.02,190.02,,,,
TRX50814_1,CUST1012,8/26/2023,Prod_101,1,31.85,31.85,,,,
TRX50815_0,CUST1012,12/26/2023,Prod_102,3,61.48,184.44,,,,
TRX50815_1,CUST1012,12/26/2023,Prod_114,2,144.47,288.94,,,,
TRX50815_2,CUST1012,12/26/2023,Prod_111,1,37.13,37.13,,,,
TRX50815_3,CUST1012,12/26/2023,Prod_102,1,32.36,32.36,,,,
TRX50816_0,CUST1174,5/29/2023,Prod_104,2,128,256,,,,
TRX50816_1,CUST1174,5/29/2023,Prod_109,3,43.67,131.01,,,,
TRX50816_2,CUST1174,5/29/2023,Prod_115,3,11.14,33.42,,,,
TRX50816_3,CUST1174,5/29/2023,Prod_119,2,99.18,198.36,,,,
TRX50817_0,CUST1404,9/14/2022,Prod_112,1,82.01,82.01,,,,
TRX50817_1,CUST1404,9/14/2022,Prod_116,3,55.86,167.58,,,,
TRX50817_2,CUST1404,9/14/2022,Prod_106,3,110.66,331.98,,,,
TRX50817_3,CUST1404,9/14/2022,Prod_111,3,137.66,412.98,,,,
TRX50817_4,CUST1404,9/14/2022,Prod_115,2,29.75,59.5,,,,
TRX50818_0,CUST1173,8/20/2022,Prod_109,2,226.05,452.1,,,,
TRX50818_1,CUST1173,8/20/2022,Prod_112,1,153.7,153.7,,,,
TRX50818_2,CUST1173,8/20/2022,Prod_107,3,136.16,408.48,,,,
TRX50818_3,CUST1173,8/20/2022,Prod_102,3,34.86,104.58,,,,
TRX50819_0,CUST1351,7/5/2022,Prod_115,1,78.95,78.95,,,,
TRX50819_1,CUST1351,7/5/2022,Prod_119,2,77.7,155.4,,,,
TRX50819_2,CUST1351,7/5/2022,Prod_117,1,29.57,29.57,,,,
TRX50819_3,CUST1351,7/5/2022,Prod_118,2,74.95,149.9,,,,
TRX50819_4,CUST1351,7/5/2022,Prod_117,2,103.88,207.76,,,,
TRX50820_0,CUST1087,1/20/2022,Prod_108,2,44.22,88.44,,,,
TRX50820_1,CUST1087,1/20/2022,Prod_112,3,114.51,343.53,,,,
TRX50820_2,CUST1087,1/20/2022,Prod_113,2,169.51,339.02,,,,
TRX50820_3,CUST1087,1/20/2022,Prod_100,1,204.56,204.56,,,,
TRX50820_4,CUST1087,1/20/2022,Prod_106,3,72.91,218.73,,,,
TRX50821_0,CUST1023,12/27/2023,Prod_115,3,57.62,172.86,,,,
TRX50821_1,CUST1023,12/27/2023,Prod_105,1,83.66,83.66,,,,
TRX50822_0,CUST1434,11/28/2022,Prod_105,2,274.84,549.68,,,,
TRX50822_1,CUST1434,11/28/2022,Prod_112,3,119.31,357.93,,,,
TRX50822_2,CUST1434,11/28/2022,Prod_112,1,280.89,280.89,,,,
TRX50823_0,CUST1244,6/18/2022,Prod_112,2,221.77,443.54,,,,
TRX50823_1,CUST1244,6/18/2022,Prod_101,2,86.2,172.4,,,,
TRX50823_2,CUST1244,6/18/2022,Prod_109,2,378.35,756.7,,,,
TRX50823_3,CUST1244,6/18/2022,Prod_109,1,209.37,209.37,,,,
TRX50824_0,CUST1012,7/2/2022,Prod_108,2,32.5,65,,,,
TRX50825_0,CUST1118,6/15/2023,Prod_113,1,61.01,61.01,,,,
TRX50825_1,CUST1118,6/15/2023,Prod_107,2,80.43,160.86,,,,
TRX50825_2,CUST1118,6/15/2023,Prod_113,3,90.01,270.03,,,,
TRX50825_3,CUST1118,6/15/2023,Prod_107,3,60.74,182.22,,,,
TRX50826_0,CUST1156,5/26/2023,Prod_111,3,4.25,12.75,,,,
TRX50826_1,CUST1156,5/26/2023,Prod_106,3,17.25,51.75,,,,
TRX50826_2,CUST1156,5/26/2023,Prod_110,3,23.82,71.46,,,,
TRX50826_3,CUST1156,5/26/2023,Prod_114,3,6.26,18.78,,,,
TRX50826_4,CUST1156,5/26/2023,Prod_113,1,27.75,27.75,,,,
TRX50827_0,CUST1344,4/7/2022,Prod_105,2,222.81,445.62,,,,
TRX50827_1,CUST1344,4/7/2022,Prod_114,2,262.48,524.96,,,,
TRX50827_2,CUST1344,4/7/2022,Prod_111,3,193.27,579.81,,,,
TRX50827_3,CUST1344,4/7/2022,Prod_108,2,295.26,590.52,,,,
TRX50828_0,CUST1020,11/7/2022,Prod_101,1,24.66,24.66,,,,
TRX50828_1,CUST1020,11/7/2022,Prod_103,2,41.58,83.16,,,,
TRX50828_2,CUST1020,11/7/2022,Prod_113,2,46.66,93.32,,,,
TRX50828_3,CUST1020,11/7/2022,Prod_111,1,12.63,12.63,,,,
TRX50829_0,CUST1049,9/15/2022,Prod_107,2,15.09,30.18,,,,
TRX50829_1,CUST1049,9/15/2022,Prod_111,1,22.19,22.19,,,,
TRX50830_0,CUST1427,8/24/2023,Prod_104,1,81.95,81.95,,,,
TRX50830_1,CUST1427,8/24/2023,Prod_105,3,60.2,180.6,,,,
TRX50830_2,CUST1427,8/24/2023,Prod_113,2,83.75,167.5,,,,
TRX50831_0,CUST1125,5/6/2023,Prod_112,3,28.06,84.18,,,,
TRX50831_1,CUST1125,5/6/2023,Prod_105,2,87.23,174.46,,,,
TRX50831_2,CUST1125,5/6/2023,Prod_107,1,92.62,92.62,,,,
TRX50831_3,CUST1125,5/6/2023,Prod_100,2,101.29,202.58,,,,
TRX50832_0,CUST1227,12/1/2023,Prod_102,2,58.07,116.14,,,,
TRX50833_0,CUST1039,6/22/2022,Prod_104,3,154.3,462.9,,,,
TRX50833_1,CUST1039,6/22/2022,Prod_119,1,48.55,48.55,,,,
TRX50833_2,CUST1039,6/22/2022,Prod_101,3,122.6,367.8,,,,
TRX50834_0,CUST1067,8/14/2022,Prod_104,2,141.43,282.86,,,,
TRX50834_1,CUST1067,8/14/2022,Prod_114,3,248.33,744.99,,,,
TRX50835_0,CUST1106,9/7/2022,Prod_116,1,148.6,148.6,,,,
TRX50835_1,CUST1106,9/7/2022,Prod_115,2,121.63,243.26,,,,
TRX50835_2,CUST1106,9/7/2022,Prod_116,1,167.96,167.96,,,,
TRX50835_3,CUST1106,9/7/2022,Prod_119,1,154.38,154.38,,,,
TRX50835_4,CUST1106,9/7/2022,Prod_103,2,188.23,376.46,,,,
TRX50836_0,CUST1391,2/16/2023,Prod_110,1,77.08,77.08,,,,
TRX50836_1,CUST1391,2/16/2023,Prod_115,2,66.61,133.22,,,,
TRX50836_2,CUST1391,2/16/2023,Prod_111,3,47.11,141.33,,,,
TRX50836_3,CUST1391,2/16/2023,Prod_111,2,62.12,124.24,,,,
TRX50836_4,CUST1391,2/16/2023,Prod_102,1,76.37,76.37,,,,
TRX50837_0,CUST1063,5/24/2023,Prod_115,3,178.39,535.17,,,,
TRX50837_1,CUST1063,5/24/2023,Prod_112,1,134.07,134.07,,,,
TRX50837_2,CUST1063,5/24/2023,Prod_119,2,31.42,62.84,,,,
TRX50837_3,CUST1063,5/24/2023,Prod_117,3,95.37,286.11,,,,
TRX50838_0,CUST1368,5/1/2022,Prod_105,1,93.96,93.96,,,,
TRX50838_1,CUST1368,5/1/2022,Prod_119,1,88.49,88.49,,,,
TRX50839_0,CUST1214,6/10/2022,Prod_118,1,140.89,140.89,,,,
TRX50840_0,CUST1493,3/30/2023,Prod_105,1,174.22,174.22,,,,
TRX50840_1,CUST1493,3/30/2023,Prod_102,3,197.03,591.09,,,,
TRX50840_2,CUST1493,3/30/2023,Prod_118,3,44.27,132.81,,,,
TRX50841_0,CUST1067,8/19/2023,Prod_109,3,156.19,468.57,,,,
TRX50841_1,CUST1067,8/19/2023,Prod_103,2,151.2,302.4,,,,
TRX50841_2,CUST1067,8/19/2023,Prod_115,1,33.83,33.83,,,,
TRX50842_0,CUST1435,1/26/2022,Prod_118,1,11.44,11.44,,,,
TRX50842_1,CUST1435,1/26/2022,Prod_109,1,68.33,68.33,,,,
TRX50843_0,CUST1245,3/22/2022,Prod_111,2,190.33,380.66,,,,
TRX50843_1,CUST1245,3/22/2022,Prod_107,1,188.76,188.76,,,,
TRX50843_2,CUST1245,3/22/2022,Prod_101,1,15.17,15.17,,,,
TRX50843_3,CUST1245,3/22/2022,Prod_103,2,104.47,208.94,,,,
TRX50843_4,CUST1245,3/22/2022,Prod_109,3,30.13,90.39,,,,
TRX50844_0,CUST1053,4/7/2023,Prod_117,2,127.66,255.32,,,,
TRX50845_0,CUST1045,8/22/2023,Prod_106,3,56.29,168.87,,,,
TRX50845_1,CUST1045,8/22/2023,Prod_115,3,54.55,163.65,,,,
TRX50845_2,CUST1045,8/22/2023,Prod_112,3,25.94,77.82,,,,
TRX50846_0,CUST1446,10/17/2022,Prod_104,3,181.59,544.77,,,,
TRX50847_0,CUST1319,10/26/2023,Prod_115,3,11.36,34.08,,,,
TRX50847_1,CUST1319,10/26/2023,Prod_100,1,88.09,88.09,,,,
TRX50848_0,CUST1357,8/31/2023,Prod_117,3,117.05,351.15,,,,
TRX50848_1,CUST1357,8/31/2023,Prod_112,1,98.22,98.22,,,,
TRX50848_2,CUST1357,8/31/2023,Prod_104,3,96.36,289.08,,,,
TRX50848_3,CUST1357,8/31/2023,Prod_117,1,78.34,78.34,,,,
TRX50848_4,CUST1357,8/31/2023,Prod_107,3,25,75,,,,
TRX50849_0,CUST1115,12/1/2023,Prod_103,2,192.44,384.88,,,,
TRX50850_0,CUST1411,12/17/2022,Prod_106,2,33.59,67.18,,,,
TRX50850_1,CUST1411,12/17/2022,Prod_115,2,137.05,274.1,,,,
TRX50850_2,CUST1411,12/17/2022,Prod_112,1,67.67,67.67,,,,
TRX50851_0,CUST1120,9/13/2023,Prod_117,1,306.66,306.66,,,,
TRX50851_1,CUST1120,9/13/2023,Prod_114,3,33.86,101.58,,,,
TRX50851_2,CUST1120,9/13/2023,Prod_115,2,163.03,326.06,,,,
TRX50851_3,CUST1120,9/13/2023,Prod_107,3,327.96,983.88,,,,
TRX50852_0,CUST1257,9/10/2022,Prod_106,1,35.8,35.8,,,,
TRX50853_0,CUST1165,7/24/2022,Prod_109,3,109.43,328.29,,,,
TRX50853_1,CUST1165,7/24/2022,Prod_119,1,43.85,43.85,,,,
TRX50853_2,CUST1165,7/24/2022,Prod_104,3,107.96,323.88,,,,
TRX50854_0,CUST1137,6/23/2022,Prod_100,3,145.29,435.87,,,,
TRX50854_1,CUST1137,6/23/2022,Prod_117,1,83.99,83.99,,,,
TRX50854_2,CUST1137,6/23/2022,Prod_107,2,51.1,102.2,,,,
TRX50854_3,CUST1137,6/23/2022,Prod_104,2,114.85,229.7,,,,
TRX50855_0,CUST1151,4/12/2022,Prod_107,3,120.11,360.33,,,,
TRX50855_1,CUST1151,4/12/2022,Prod_104,1,189.92,189.92,,,,
TRX50855_2,CUST1151,4/12/2022,Prod_106,1,50.97,50.97,,,,
TRX50856_0,CUST1161,7/8/2023,Prod_100,1,93.42,93.42,,,,
TRX50856_1,CUST1161,7/8/2023,Prod_109,3,169.22,507.66,,,,
TRX50856_2,CUST1161,7/8/2023,Prod_116,1,156.86,156.86,,,,
TRX50856_3,CUST1161,7/8/2023,Prod_105,2,253.71,507.42,,,,
TRX50857_0,CUST1205,2/9/2022,Prod_102,1,44.26,44.26,,,,
TRX50858_0,CUST1378,4/17/2022,Prod_112,1,77.35,77.35,,,,
TRX50859_0,CUST1493,1/24/2022,Prod_110,1,87.36,87.36,,,,
TRX50859_1,CUST1493,1/24/2022,Prod_102,1,76.11,76.11,,,,
TRX50859_2,CUST1493,1/24/2022,Prod_118,1,15.62,15.62,,,,
TRX50859_3,CUST1493,1/24/2022,Prod_100,1,123.19,123.19,,,,
TRX50860_0,CUST1117,10/28/2023,Prod_101,1,69.22,69.22,,,,
TRX50861_0,CUST1114,6/9/2023,Prod_108,1,353.6,353.6,,,,
TRX50861_1,CUST1114,6/9/2023,Prod_114,3,336.42,1009.26,,,,
TRX50861_2,CUST1114,6/9/2023,Prod_105,3,300.47,901.41,,,,
TRX50861_3,CUST1114,6/9/2023,Prod_119,3,190.37,571.11,,,,
TRX50861_4,CUST1114,6/9/2023,Prod_109,3,316.98,950.94,,,,
TRX50862_0,CUST1291,2/2/2023,Prod_116,1,42.24,42.24,,,,
TRX50862_1,CUST1291,2/2/2023,Prod_102,2,192.79,385.58,,,,
TRX50862_2,CUST1291,2/2/2023,Prod_102,2,189.27,378.54,,,,
TRX50863_0,CUST1488,2/1/2023,Prod_118,3,89.33,267.99,,,,
TRX50863_1,CUST1488,2/1/2023,Prod_102,3,70.05,210.15,,,,
TRX50863_2,CUST1488,2/1/2023,Prod_112,2,136.87,273.74,,,,
TRX50864_0,CUST1195,6/29/2023,Prod_103,2,189.81,379.62,,,,
TRX50864_1,CUST1195,6/29/2023,Prod_110,3,355.08,1065.24,,,,
TRX50864_2,CUST1195,6/29/2023,Prod_111,3,297.28,891.84,,,,
TRX50864_3,CUST1195,6/29/2023,Prod_109,3,65.98,197.94,,,,
TRX50864_4,CUST1195,6/29/2023,Prod_115,3,296.41,889.23,,,,
TRX50865_0,CUST1106,2/28/2023,Prod_110,3,188.89,566.67,,,,
TRX50865_1,CUST1106,2/28/2023,Prod_115,2,190.29,380.58,,,,
TRX50865_2,CUST1106,2/28/2023,Prod_102,3,192.44,577.32,,,,
TRX50865_3,CUST1106,2/28/2023,Prod_113,2,127.33,254.66,,,,
TRX50866_0,CUST1124,4/20/2022,Prod_113,1,324.77,324.77,,,,
TRX50866_1,CUST1124,4/20/2022,Prod_114,1,302.1,302.1,,,,
TRX50866_2,CUST1124,4/20/2022,Prod_118,2,108.16,216.32,,,,
TRX50866_3,CUST1124,4/20/2022,Prod_118,3,303.58,910.74,,,,
TRX50866_4,CUST1124,4/20/2022,Prod_105,3,302.63,907.89,,,,
TRX50867_0,CUST1442,9/16/2022,Prod_114,1,29.97,29.97,,,,
TRX50867_1,CUST1442,9/16/2022,Prod_110,1,310.83,310.83,,,,
TRX50868_0,CUST1013,2/19/2022,Prod_107,1,73.87,73.87,,,,
TRX50868_1,CUST1013,2/19/2022,Prod_115,3,11.77,35.31,,,,
TRX50869_0,CUST1055,9/9/2023,Prod_103,1,9.44,9.44,,,,
TRX50869_1,CUST1055,9/9/2023,Prod_105,1,69.96,69.96,,,,
TRX50869_2,CUST1055,9/9/2023,Prod_104,2,17.4,34.8,,,,
